"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"3828" 17129.63855 17.59 45.38 0.086 522.9 106.6
"33726" 17352.22571 21.06 59.65 4.919 0.091 0.096
"18406" 25634.33198 21.85 58.22 0.069 48.34 51.77
"51562" 10210.80432 8.81 87.3 0.082 0.051 0.178
"47073" 16048.19277 11.34 68.03 4.925 0.062 0.059
"26498" 27817.90795 24.37 87.2 4.916 0.055 0.144
"39750" 12803.89058 24.43 44.01 4.921 0.099 0.074
"45110" 10600.48193 16.3 85.2 0.072 0.051 0.111
"36443" 11931.84883 21.07 87.3 0.302 0.077 0.081
"28438" 29396.48536 32.78 36.36 4.932 807 78.8
"15976" 24418.90909 14.56 84.3 0.07 0.018 0.078
"2967" 17725.3012 12.99 58.6 0.089 621.3 679.1
"23669" 12636.55385 20.49 51.45 0.08 189.4 161
"27997" 25859.74895 26.04 71.5 4.913 639.3 110.2
"10854" 11984.51613 10.94 89.4 0.067 139.3 120.5
"11192" 15311.6129 14.14 59.23 0.086 76.2 70.4
"18273" 25797.57085 20.27 59.55 0.08 0.051 0.115
"10608" 17001.29032 18.26 47.86 0.075 584.1 105.1
"50416" 9565.42617 10.28 83.8 0.079 0.04 0.152
"17626" 14848.90688 20.3 53.32 0.083 268.2 231.6
"14469" 18129.45455 16.34 76.8 0.073 223.9 208.1
"24802" 12884.67692 18.34 63.31 4.915 0.073 0.13
"26253" 16207.53138 22.04 82.2 4.913 121.5 103.7
"29093" 30842.51046 27.43 34.44 4.908 0.121 0.104
"10125" 10695.48387 11.84 72.3 0.081 4.292 3.886
"19322" 14790.60729 14.51 72.5 0.065 0.084 0.115
"28265" 19033.30544 25.55 89.5 4.915 36.91 29.43
"16755" 13550.54545 13.02 74.4 0.082 341.3 329.7
"50859" 8873.94958 14.52 74.3 0.071 0.051 0.148
"2052" 14666.0241 10.61 88.1 0.085 0.07 0.163
"658" 17158.55422 16.7 59.2 0.082 494.8 58.49
"50970" 13731.57263 16.36 75.8 0.069 0.037 0.119
"23033" 26082.46154 22.32 64.38 0.08 0.106 0.063
"13913" 17489.45455 13.67 87 0.069 67.8 61.27
"28202" 43971.21339 26.43 77.8 4.913 8.78 7.36
"613" 14908.91566 6.923 72.5 0.087 0.062 0.1
"26871" 25829.62343 30.4 51.93 4.923 840 89.8
"26743" 26522.51046 27.27 71.7 4.923 538.3 111.5
"43297" 11006.44377 20.87 65.68 4.923 342.5 41.47
"12401" 14463.87097 15.04 81.8 0.086 0.037 0.171
"45883" 12838.55422 23.91 46.43 0.086 378.8 118.3
"22767" 24026.58462 19.94 87.6 0.081 0.069 0.107
"12810" 20874.19355 18.42 70.8 0.078 0.044 0.096
"36160" 14950.11236 20.12 88.2 0.356 0.055 0.185
"37927" 11672.97242 21.92 50.95 4.925 325.3 53.51
"5051" 15734.35176 8.21 51.25 0.092 0.059 0.07
"39565" 17513.43465 25.24 52.95 4.924 117.7 72.1
"14116" 18763.63636 14.44 90.3 0.07 0.095 0.163
"8023" 16000.64322 16.41 40.49 0.083 289.6 312.7
"552" 25515.18072 13.83 67.63 0.09 0.07 0.067
"29119" 20786.61088 25.08 37.88 4.906 0.091 0.115
"37499" 12243.67722 21.85 83.4 4.913 96.9 81.9
"1750" 13960.48193 14.61 86.5 0.08 0.055 0.13
"29245" 28299.91632 25.29 36.08 4.906 0.091 0.119
"24348" 26436.92308 20.69 83.3 0.066 0.051 0.122
"29273" 19202.00837 22.97 56.89 4.906 35.6 35.61
"14255" 20468.36364 14.14 89.4 0.078 0.106 0.137
"3503" 10999.51807 3.973 77.6 0.084 0.092 0.122
"27588" 28769.87448 28.38 62.03 4.914 865 81.2
"14694" 17792 15.48 88 0.072 0.018 0.156
"45371" 11040 16.42 75.1 0.07 0.073 0.067
"35385" 15020.71502 25.52 43.68 4.93 304.9 64.62
"29283" 23907.61506 24.5 50.55 4.908 339.7 325.6
"17248" 17960.72727 26.33 35.74 0.071 188.5 201
"10047" 22006.45161 18.14 64.22 4.92 121 134.5
"29645" 46790.96234 26.61 59.72 4.909 0.888 0.737
"49597" 9963.02521 5.691 93.6 0.081 190.2 96.1
"18041" 10785.4251 13.9 87.4 4.915 38.42 34.95
"47950" 12104.09639 13.41 73.3 0.073 0.04 0.1
"27396" 15942.42678 20.72 66.1 4.911 0.391 0.33
"24402" 17339.07692 22.51 72.4 0.067 778 72.8
"47659" 13387.95181 11.79 80.6 0.075 0.055 0.07
"42583" 13194.89362 21.16 71.8 4.928 43.76 37.45
"26162" 24835.48117 30.14 43.8 4.922 663.9 85.1
"39805" 11922.67477 28.44 40.48 4.918 420.6 225.8
"24006" 19448.12308 25.9 38.7 0.073 609.2 31.01
"11767" 15752.90323 13.55 54.36 0.089 485.4 532.8
"38860" 20104.10623 22.44 76.5 4.917 0.066 0.122
"12998" 11060.36364 16 84.6 0.071 0.037 0.137
"52323" 7202.881152 10.95 47.86 0.078 3.126 3.06
"18189" 9922.591093 17.27 61.66 0.08 161.5 152.9
"67" 15591.3253 7.54 64.21 4.916 371.1 33.43
"27298" 27884.1841 29.36 55.4 4.909 869 98.2
"12814" 18853.54839 18.15 73.9 0.078 0.018 0.141
"25009" 20659.2 28.57 34.42 4.919 724 47.31
"5309" 25095.07538 8.92 56.03 0.086 0.033 0.115
"12368" 26750.32258 19.88 66.87 0.082 0.022 0.108
"11251" 14109.67742 10.87 86.2 0.084 0.055 0.137
"31194" 27361.5047 29.29 60.42 4.909 377.4 250.2
"49500" 15834.81393 14.66 65.92 0.075 11.2 11.29
"2695" 17979.75904 11.99 57.3 0.082 31.44 31.95
"25676" 14337.96923 20.3 74.1 4.918 132.6 119.3
"36501" 11937.73238 24.41 61.09 0.288 314.4 219.2
"23393" 15472.24615 20.56 50.42 0.082 232.3 192.8
"22153" 27565.29231 21.22 77.8 0.068 28.25 24.4
"21131" 19168.90688 21.6 71.2 4.917 417.8 230.3
"19731" 17862.99595 17.29 86.4 4.917 0.055 0.074
"34723" 15600.75235 24.47 92.5 4.915 0.058 0.119
"3698" 16580.24096 18.77 42.44 0.086 335.8 38.5
"28623" 32222.25941 34.56 25.11 4.924 315.1 284.6
"1769" 14434.6988 13.2 85.5 0.073 0.033 0.178
"28649" 39380.08368 27.39 36.75 4.921 0.099 0.126
"2564" 27585.54217 14.31 57.26 0.083 0.081 0.085
"20940" 15315.30364 19.7 78.9 4.923 654.6 652.4
"51429" 9669.147659 8.45 89.7 0.081 0.051 0.145
"17074" 19229.09091 25.97 36.57 0.076 879 45.44
"33538" 32646.01881 23.31 62.12 4.92 0.091 0.082
"5462" 23341.02513 8.66 88.1 0.083 0.066 0.171
"9556" 11717.41935 11.75 77.7 0.072 35.51 34.17
"32000" 17532.78997 25.5 42.21 4.908 0.088 0.063
"10153" 17140.64516 17.24 49.5 0.087 722 57.77
"33009" 17689.279 20.92 75.4 0.069 0.066 0.119
"42838" 11928.51064 22.46 69.95 4.917 144.3 114.8
"27477" 31969.20502 34.22 23.38 4.916 142.5 148.3
"39831" 13253.25228 25.81 57.39 4.922 173.4 145.4
"33340" 26506.83386 27.09 76.1 4.929 384.6 286.7
"37598" 13126.21042 21.66 88.2 4.912 0.044 0.167
"49290" 8574.309724 6.153 87.6 0.083 0.051 0.126
"25906" 32468.67692 24.78 64.37 4.918 0.091 0.096
"33463" 20632.47649 23.99 78.3 4.918 497.2 224.2
"42461" 18803.16109 20.45 82.9 4.92 0.059 0.13
"22646" 11177.35385 19.7 88.2 0.067 5.278 4.107
"48048" 8454.939759 18.5 65.46 0.072 293.8 69.58
"37303" 14491.1951 17.46 61.49 4.917 0.055 0.111
"19594" 16166.47773 17.88 85 4.917 0.04 0.141
"18976" 17274.17004 20.53 75.8 0.07 220.5 223.4
"22007" 26791.38462 21.44 79.2 0.07 71.2 70.2
"28772" 34939.58159 31.08 41.38 4.91 148.5 150.7
"43300" 11199.02736 20.65 66.48 4.919 221.6 40.45
"28301" 30481.00418 27.9 73.7 4.915 364.9 273.2
"37821" 13520.40858 26.14 68.89 4.923 603.7 54.54
"21255" 17513.19838 24.72 58.06 0.069 1099 360.6
"32919" 27012.41379 31.54 33.78 0.072 800 47.92
"27483" 39970.54393 32.22 24.68 4.916 14.12 12.25
"36038" 10631.58325 19.51 90.1 0.317 0.051 0.167
"45453" 17794.6988 20.69 65.78 0.072 259.3 252.7
"34145" 18574.04389 23.27 86.5 4.917 0.099 0.096
"18388" 16492.95547 23.86 48.38 0.072 618.2 661.9
"13616" 19258.18182 16.09 77.4 0.074 94.6 87.9
"47855" 7471.807229 16.24 67.72 4.919 0.084 0.107
"21679" 17105.10121 26.16 50.84 4.923 893 72.7
"8711" 15967.74194 17.06 73.8 0.082 628.8 55.96
"50534" 14146.45858 13.57 83.2 0.081 0.037 0.122
"35621" 12649.64249 20.35 71.7 0.28 442.7 154.2
"51471" 8971.908764 8.8 94.8 0.082 270.5 73.7
"10071" 24090.96774 14.04 79.7 0.082 0.037 0.122
"6389" 11699.45729 13.87 58.53 0.082 102.1 103.3
"28694" 18412.71967 21.4 55.63 4.913 3.097 2.486
"19596" 15332.79352 17.68 84.9 4.917 0.055 0.137
"9640" 22923.87097 11.31 85.2 0.072 0.022 0.145
"25742" 22183.38462 27.28 54.44 4.92 344.5 348.7
"21624" 16627.04453 18.53 89.1 4.919 0.073 0.107
"571" 21386.0241 10.4 76.1 0.085 0.073 0.13
"38582" 18127.23187 20.92 79.1 4.92 0.099 0.111
"19293" 20912.06478 18.94 52.9 0.081 0.073 0.122
"2270" 25266.50602 12.48 55.17 0.081 14.68 15.47
"8186" 25789.74874 14.31 69.29 0.083 0.059 0.096
"3205" 15244.33735 10.02 75.9 0.086 0.044 0.137
"9999" 16089.67742 16.48 61.58 4.923 516.1 43.27
"50452" 6615.12605 8.82 86.4 0.084 8.67 7.99
"32051" 27517.99373 33.68 24.97 4.905 804 133.9
"43301" 11228.20669 20.39 67.71 4.917 56.81 34.7
"4512" 10970.05025 9.63 63.4 4.915 0.099 0.182
"16762" 15522.90909 16.1 63.3 0.085 543 67.49
"46041" 18419.27711 20.8 65.88 0.07 71.8 79.9
"2301" 19772.53012 11.09 65.05 0.085 0.059 0.089
"37010" 15167.80388 21.02 56.42 0.27 0.077 0.081
"24137" 20157.04615 23.72 62.85 0.058 858 39.94
"37290" 19621.65475 18.4 58.86 4.924 0.059 0.096
"26997" 26992.46862 34.57 30.69 4.928 794 95
"14327" 18629.81818 15.58 83.1 0.074 82 77.3
"20517" 17449.06883 17.47 70.2 0.068 248.1 199.3
"37722" 16732.82942 22.48 84.7 4.917 0.051 0.163
"9966" 14678.70968 10.98 75.8 4.919 0.04 0.159
"22319" 24611.44615 20.46 87.1 0.069 0.051 0.085
"24668" 12518.4 20.65 77.9 0.074 152.4 133.9
"40683" 13510.0304 22.71 68.5 0.079 587.1 302.6
"37122" 21033.70787 25.61 48.48 0.31 60.01 70.3
"35180" 10343.28907 20.75 52.89 4.922 34.63 14.76
"27295" 27902.25941 29.92 53.33 4.913 859 101.6
"16154" 15045.81818 14.15 86.1 0.081 0.033 0.108
"43843" 9964.337349 19.27 43.96 0.082 620.1 617.6
"34967" 22534.42006 25.39 54.52 4.925 7.02 5.782
"30927" 28143.94984 30.31 45.05 4.907 248.1 248.2
"30247" 29384.43515 23.81 67.19 4.901 0.095 0.085
"44917" 17655.90361 20.04 81 0.069 0.073 0.119
"19009" 18720 18.13 88.4 0.067 0.055 0.163
"783" 14648.6747 11.23 74 0.089 140.9 137.7
"30093" 34578.07531 26.53 45.32 4.91 0.095 0.093
"44147" 11248.19277 22.65 51.6 0.088 490.1 447.4
"24883" 24156.55385 26.07 37.29 4.922 224.3 239.2
"27026" 24106.44351 34.44 35.45 0.064 660.7 93.3
"28924" 43398.82845 30.59 40.81 0.069 7.04 5.936
"5679" 14692.34171 13.12 60.17 4.916 304.7 67.81
"43110" 10043.52584 18.11 67.28 0.082 120.4 77.7
"25168" 24871.38462 23.48 74.9 4.918 230.5 227.8
"39702" 13048.99696 26.82 43.91 4.919 250.8 133.6
"14914" 18850.90909 19.54 66.26 0.074 406.4 250.9
"15934" 17198.54545 17.94 80.3 0.072 301 254.5
"13632" 18269.09091 16.2 73.2 0.071 157 147.9
"42138" 11397.44681 23.95 70.2 4.925 370.3 112.6
"39748" 13305.77508 23.64 49.45 4.922 0.088 0.137
"29451" 29655.56485 31.2 40.89 4.906 872 37.43
"49942" 15212.48499 13.13 58.91 0.08 0.059 0.096
"21685" 17571.49798 25.49 52.7 4.919 875 67.99
"43825" 8084.819277 15.84 59.97 0.084 11.84 10.15
"3933" 11502.6506 11.73 50.52 0.085 0.066 0.104
"28757" 31336.56904 33.59 32.45 4.912 592.5 69.97
"23362" 11756.30769 17.42 72.3 0.076 0.055 0.13
"37113" 14638.28396 27.55 42.55 0.307 310.6 337.3
"8866" 16525.16129 22.5 38.32 4.916 695.7 107.3
"7439" 17523.13568 15.95 52.52 0.077 551.7 605.6
"37173" 13243.88151 20.55 79.7 0.282 0.088 0.152
"3128" 17447.71084 13.65 59.13 0.089 88.8 93
"19722" 22917.57085 18.13 83.6 4.924 0.091 0.115
"6391" 12452.0201 13.95 57.5 0.083 144 148
"19388" 17507.36842 21.14 67.6 4.931 795 435.9
"9632" 24752.90323 11.82 82.9 0.077 0.044 0.1
"47796" 15678.07229 17.47 70.3 4.923 0.062 0.096
"19391" 17099.27126 21.29 67.09 4.922 746 762
"43507" 11111.48936 17 83.6 4.912 0.044 0.133
"20139" 26584.61538 19.16 74.2 0.071 4.093 3.454
"44139" 11317.59036 21.63 59.14 0.085 513.5 481.3
"33512" 25062.31975 28.55 47.99 4.922 447.7 54.22
"43407" 10078.54103 19.66 78.4 4.916 173.8 148
"28200" 43163.84937 26.65 76.3 4.914 35.12 29.05
"38567" 21121.96118 21.54 81.8 4.922 0.069 0.126
"46534" 9854.457831 13.39 74.6 0.084 0.04 0.096
"14232" 27869.09091 15.06 82.1 0.072 2.408 2.333
"20166" 16463.80567 17.98 82.2 0.069 0.077 0.115
"23577" 19879.38462 23.22 41.4 0.08 175.1 131.1
"48532" 10758.22329 13.33 69.63 4.921 0.055 0.119
"1899" 13706.0241 17.45 49.93 0.085 0.04 0.104
"25037" 29627.07692 23.98 46.66 4.919 3.097 2.679
"9845" 12193.54839 10.91 88.4 0.089 45.22 42.89
"25259" 15980.30769 23.21 69.08 4.916 622.4 99.4
"7348" 16376.92462 8.78 87.8 0.084 0.059 0.111
"15657" 18542.54545 19.15 63 0.075 326.4 281.4
"19713" 26246.47773 18.95 80.7 4.922 0.029 0.152
"6617" 22125.34673 14.35 65.42 0.082 0.037 0.152
"34270" 26284.13793 23.23 86.5 4.922 0.073 0.119
"33437" 19567.14734 23.88 82.2 4.919 0.073 0.122
"38436" 18138.99898 20.3 81 4.924 0.08 0.104
"51346" 10009.12365 16.6 65.89 0.075 194.1 160.1
"47341" 16406.74699 18.4 53.58 4.925 7.03 7.02
"49310" 8977.671068 7.63 83.7 0.085 215.6 56.02
"7300" 17198.95477 14.23 72 0.075 171.1 170.9
"22811" 13629.04615 20.91 84.8 0.079 232.6 192.5
"24360" 19276.8 18.75 89.1 0.069 0.051 0.145
"31706" 20373.66771 25.65 88.7 4.911 0.077 0.163
"12270" 14347.74194 11.39 87.4 0.079 0.026 0.171
"43611" 17116.59574 19.45 84.4 0.072 0.073 0.082
"34167" 13084.89028 21.9 86.8 4.916 0.124 0.152
"17650" 17431.57895 28.72 26.19 0.075 816 277.7
"11422" 10631.6129 11.94 87.2 0.08 2.039 1.858
"1351" 12670.84337 11.54 80.1 0.074 25.28 24.26
"7145" 19375.59799 13.78 69.62 0.076 152.3 152.5
"39837" 13060.66869 24.96 62.45 4.924 216.6 176.4
"38762" 13608.6619 20.49 80.7 4.916 0.069 0.13
"27878" 29468.78661 28.73 61.8 4.909 856 103.3
"37488" 10678.65169 21.92 77.2 4.913 27.9 23.27
"48103" 10614.16567 18.71 60.94 0.078 0.073 0.141
"40521" 11846.80851 17.37 76.4 0.083 113.1 86.9
"4940" 11300.0201 11 79.7 0.086 0.081 0.122
"13413" 15162.18182 15.04 83.4 0.07 0.029 0.13
"15959" 27560.72727 18.82 71.6 0.072 19.11 18.14
"49555" 9686.434574 8.12 88.9 0.081 0.055 0.163
"13779" 18187.63636 13.97 81.7 0.073 63.38 57.42
"24614" 27777.96923 22.78 75.7 0.07 0.037 0.141
"49885" 8119.087635 13.68 51.64 0.084 205.5 48.64
"40270" 13714.28571 25.37 34.42 4.918 497.9 68.8
"47651" 15857.3494 12.18 78.9 0.076 0.029 0.048
"34620" 16702.19436 24.68 92.4 4.917 118.3 91.2
"13575" 12509.09091 14.91 89 0.072 0.044 0.152
"947" 17499.75904 14.78 60.73 0.078 239.3 181.4
"10704" 11049.67742 10.55 82.9 0.087 13.79 12.68
"25515" 18520.61538 20.84 89 4.918 0.069 0.1
"27551" 18936.90377 22.99 48.79 4.917 207.8 189.8
"106" 23942.16867 15.11 59.53 0.076 97.6 120.6
"16941" 16948.36364 23.19 44.18 0.084 660.3 184.4
"38688" 14255.85291 23.32 68.56 4.941 522.6 40.47
"49067" 15955.82233 14.7 62.03 0.091 19.92 21.85
"40650" 9226.504559 19.86 88.6 0.067 0.073 0.144
"8923" 21814.83871 16.08 85.4 4.907 0.029 0.137
"20968" 17326.63968 22.26 68.2 4.918 864 60.6
"26541" 16074.97908 24.13 83.8 4.916 153.7 131.1
"17062" 18519.27273 23.84 40.04 0.083 834 42.47
"26932" 27227.4477 22.93 83.1 0.059 0.088 0.119
"41862" 12728.02432 21.14 83.6 0.11 7.16 6.169
"14617" 18600.72727 16.72 83.7 0.074 334.9 304.3
"26314" 24714.97908 26.69 70.9 4.919 439.5 201.7
"52387" 16825.93037 9.92 61.15 0.073 0.062 0.096
"32745" 22052.91536 24.91 58.85 4.914 479.7 27.77
"11616" 15636.77419 14.78 85.1 0.075 128.2 119.1
"25392" 17823.50769 20.93 86.9 4.914 116.8 91.7
"8386" 14981.78894 13.25 66.72 0.083 0.073 0.152
"2949" 16800 11.22 62.6 0.087 528.1 561.1
"19699" 20521.45749 20.08 75.1 4.924 86.6 81.5
"32164" 21589.46708 24.62 66.19 4.903 228.3 91.1
"36835" 22245.72012 24.56 56.52 0.271 43.86 50.97
"51024" 6534.453782 16.04 71.6 0.074 0.059 0.159
"16914" 17053.09091 21.28 43.91 0.086 768 40.12
"18122" 25803.40081 19.96 65.73 0.076 3.318 2.992
"299" 14943.61446 11.84 73.4 0.079 0.073 0.152
"4604" 21320.68342 9.73 59.96 4.916 0.051 0.119
"7585" 16371.13568 17.76 46.2 0.083 472.5 523.9
"35115" 21751.50153 22.89 58.32 4.942 0.08 0.081
"5907" 17882.05025 12.14 75.7 4.917 0.062 0.111
"24231" 11909.90769 20.13 82.1 0.068 11.88 10.1
"3584" 25301.20482 11.57 63.34 0.087 0.04 0.13
"19225" 18416.84211 25.26 39.07 0.077 885 47.7
"6385" 10848.48241 11.85 66.28 0.086 4.019 3.939
"22881" 26625.96923 21.81 76.4 0.077 0.066 0.111
"48761" 10112.84514 17.09 44.03 0.086 423.4 35.34
"6084" 14912.32161 10.76 91.8 0.084 0.055 0.159
"20488" 10937.00405 14.65 90.4 0.07 2.806 2.391
"44342" 16134.93976 16.68 82.7 0.073 0.069 0.067
"22216" 11130.09231 19.83 86.5 0.068 9.29 7.26
"8920" 22854.19355 16.51 84.1 4.907 0.04 0.133
"22927" 12801.96923 19.3 75.4 0.079 0.044 0.126
"49212" 15771.42857 15.54 54.14 0.083 16.42 16.76
"37633" 10502.14505 21.51 88.2 4.91 22.87 19.24
"25833" 17847.13846 23.42 72.4 4.919 508.5 353.6
"19089" 18720 31.71 21.96 0.07 863 204.4
"37964" 13508.64147 32.69 26.51 4.921 624.9 83.6
"964" 17285.78313 15.26 65.38 0.078 213.4 247.4
"40655" 9413.25228 19.97 89.1 0.066 6.475 5.087
"14347" 16232.72727 15.83 86.9 0.072 733 704
"22771" 21787.56923 19.96 87.3 0.077 0.051 0.107
"15870" 15022.54545 15.8 91.6 0.068 0.062 0.148
"4199" 14371.08434 16.02 63.45 4.918 0.091 0.085
"36689" 20998.40654 23.97 48.12 0.27 112.8 52.96
"42586" 16795.6231 21 73.5 4.92 19.65 16.81
"24752" 29201.72308 23.84 49.07 4.92 0.124 0.059
"51773" 10170.46819 15.4 57.63 0.08 471.9 148.4
"50569" 8781.752701 9.77 88.8 0.082 0.026 0.197
"27968" 17942.76151 24.19 82.8 4.912 0.077 0.159
"31438" 18303.19749 26.42 63.62 4.903 52.24 40.29
"25462" 24865.47692 24.07 78.3 4.925 119.9 127.5
"52392" 16975.7503 9.17 63.35 0.072 0.044 0.093
"18287" 19023.15789 17.88 68.56 0.08 0.055 0.126
"40280" 13521.70213 24.59 40.02 4.922 253.7 55.51
"18998" 24748.17814 18.21 87 0.069 0.048 0.156
"5696" 16400.0804 14.61 54.82 4.917 520.9 83.5
"13304" 15342.54545 14.22 89.6 0.1 47.8 61.77
"8217" 15612.78392 13.8 64.99 0.084 0.044 0.156
"25420" 21173.16923 25.02 67.31 4.92 890 60.02
"26476" 35283.01255 24.84 81.1 4.92 5.035 4.027
"43654" 10551.2462 20.17 70.3 0.072 0.051 0.093
"10743" 17750.32258 16.24 65.32 0.074 297.7 266.7
"43865" 11635.66265 20.87 41.66 0.085 604.2 387.8
"42473" 15167.41641 20.22 79.5 4.922 0.055 0.111
"51592" 9288.835534 7.31 87.9 0.085 0.059 0.159
"39473" 12383.70821 19.71 70.3 4.92 0.088 0.085
"6667" 11896.28141 14.15 63.58 0.082 0.062 0.134
"24663" 11939.44615 20.38 79.6 0.074 16.42 13.42
"1154" 17453.49398 15.11 71.4 0.076 0.07 0.111
"14693" 18059.63636 15.4 88.6 0.073 0.022 0.141
"37508" 13214.46374 21.59 90.1 4.915 115 97.2
"25370" 22614.64615 19.24 89.6 4.918 0.059 0.167
"45769" 20102.16867 16.22 81 0.075 0.08 0.041
"27928" 37897.90795 25 84.9 4.908 0.073 0.137
"18027" 14685.66802 14.82 84.6 4.914 0.04 0.204
"9446" 16740 17.31 59.51 0.076 736 157.9
"34274" 24634.98433 23.19 87.4 4.923 0.091 0.107
"11109" 14591.6129 10.32 89.4 0.078 0.081 0.163
"34891" 10340.31348 22.32 65.42 4.925 21.02 9.66
"20560" 19215.54656 20.56 57.42 4.922 187.3 158.1
"15398" 25314.90909 15.76 56.86 0.085 0.059 0.104
"18931" 16731.98381 19.44 80.6 0.074 758 351.2
"23704" 18502.89231 20.41 67.57 0.08 217 163.3
"23776" 24381.04615 16.49 68.93 0.079 0.084 0.063
"4078" 10687.22892 10.84 69.75 4.917 0.073 0.185
"23517" 11366.4 17.66 62.36 0.082 162.9 153.6
"11440" 16014.19355 14.68 74.8 0.078 134.9 124.5
"25786" 23045.90769 21.83 83.1 4.914 0.048 0.144
"5207" 13957.14573 10.02 50.92 0.086 0.059 0.085
"17526" 16353.03644 29.4 31.99 0.073 599.6 573
"29098" 27715.48117 27.84 32.18 4.908 0.102 0.107
"43958" 9542.168675 19.6 54.44 0.082 0.069 0.074
"32545" 28366.64577 21.23 62.33 4.903 0.08 0.093
"39252" 13985.2094 23.78 66.6 4.923 693.3 51.48
"52062" 10049.45978 14.44 50.87 0.075 430.8 65.66
"43492" 11858.48024 18.82 82.4 4.919 0.04 0.141
"22084" 11915.81538 20.72 77.6 0.07 372.5 356.2
"28576" 28324.01674 31.1 34.12 4.922 709 64.06
"20737" 19477.89474 17.59 84.2 4.917 0.037 0.126
"20629" 10645.50607 17.02 78.8 4.924 1.035 0.875
"10848" 10805.80645 9.6 89 0.07 43.36 38.83
"2209" 11398.55422 11.31 84.3 0.078 0.095 0.204
"23755" 26360.12308 18.7 63.79 0.081 0.062 0.122
"22875" 27482.58462 22.23 70.9 0.073 8.11 6.93
"35217" 16162.12462 27.41 35.65 4.929 813 57.42
"36970" 15303.12564 25.59 45.55 0.303 296.6 319.1
"13122" 15226.18182 15.34 84.9 0.076 0.029 0.137
"52229" 9991.836735 14.31 44.13 0.078 188.2 219.4
"41626" 11671.73252 19.41 91.8 0.067 0.051 0.13
"41427" 12068.57143 22.43 73.8 0.068 205.1 162
"24170" 29627.07692 21.78 78.2 0.067 33.52 35.31
"12292" 12106.45161 12.32 85.6 0.091 234.3 233.5
"22277" 18951.87692 21.98 76.3 0.069 117 92.6
"48458" 9715.246098 16.21 59.65 0.08 520.3 75
"5940" 14837.06533 12.04 76.9 4.918 0.055 0.13
"50935" 11841.53661 17.09 70.8 0.072 171.9 194.8
"26912" 35313.13808 26.53 78.2 4.922 0.084 0.115
"34981" 21565.39185 22.85 70.3 4.917 0.073 0.122
"16641" 18525.09091 21.02 43.95 0.086 971 181.9
"5952" 10240.64322 10.15 83.6 4.915 0.333 0.445
"15776" 19665.45455 16.24 83.7 0.067 102.5 83.8
"17717" 16749.47368 20.56 70.8 0.08 0.04 0.178
"42780" 10913.06991 18.58 85.9 4.915 0.08 0.1
"36667" 14714.77017 27.14 35.55 0.27 546.6 96.3
"50006" 9006.482593 11.39 69.09 0.084 0.062 0.115
"20636" 11718.21862 16.89 81.5 0.065 14.58 12.21
"21444" 25546.88259 22.14 65.58 4.921 0.059 0.115
"35920" 15585.53626 23.17 87.8 0.293 363.3 272.8
"2350" 12381.68675 9.4 76.6 0.076 0.059 0.134
"39280" 19998.20225 22.49 73.6 4.916 50.42 48
"3506" 11225.06024 3.992 76.7 0.084 1.596 1.603
"17184" 12125.09091 13.36 83.3 4.918 234 217.7
"13773" 18362.18182 14.58 76.7 0.073 49.65 44.52
"29227" 39235.48117 27.22 32.64 4.906 0.08 0.13
"26945" 22335.06276 24.2 82.1 0.194 0.091 0.148
"8091" 13945.56784 11.48 69.23 0.087 0.048 0.156
"24063" 25881.6 19.86 84.9 0.067 0.055 0.148
"48219" 15195.19808 15.36 74.8 0.081 0.044 0.137
"43149" 10784.68085 22.59 51.3 4.921 276.7 179.3
"23655" 11065.10769 19.23 55.82 0.082 14.91 12.77
"39437" 19316.71733 21.23 65.72 4.922 0.088 0.059
"31137" 16124.38871 24.4 88.3 4.909 0.077 0.107
"7642" 16683.73869 13.37 58.88 0.084 0.051 0.171
"24193" 26283.32308 20.43 86.6 0.068 0.037 0.141
"6644" 13812.42211 14.19 65.09 0.079 0.026 0.108
"18898" 11426.72065 17.7 90 0.073 0.044 0.159
"6235" 12394.13065 8.62 88.8 0.08 0.059 0.148
"17479" 13851.98381 19.92 59.95 0.078 362 307.9
"9566" 14452.25806 14.95 69.33 0.076 474 427.6
"26716" 26462.25941 27.71 65.61 4.918 859 105.4
"37695" 18486.1287 23.02 82.3 4.915 37.86 31.95
"51512" 13944.77791 17.17 58.68 0.085 83.2 98.9
"21526" 15752.55061 23.84 62.41 4.923 834 115.1
"19801" 18416.84211 25.38 42.41 4.92 868 102.6
"11576" 12269.03226 9.99 90.5 0.084 228.3 203.9
"16313" 11723.63636 14.44 81 0.083 7.65 6.465
"11903" 14446.45161 16.28 44.91 0.086 645.7 664.5
"43904" 16938.79518 19.44 47.83 0.088 0.069 0.082
"37257" 15038.36568 22.91 44.89 4.925 106.8 96.6
"42747" 19153.31307 20.26 77.3 4.92 0.066 0.115
"26178" 26414.05858 29.92 41.83 4.922 211.7 211.1
"44135" 12387.46988 19.41 68.28 0.086 377 294
"3155" 24907.95181 12.13 65.38 0.084 0.04 0.141
"35574" 16432.76813 21.22 80.3 0.267 0.077 0.13
"48262" 9208.163265 15.89 69.48 0.084 0.059 0.189
"47281" 6986.024096 15.38 63.4 0.076 3.815 3.666
"8946" 14086.45161 14.44 88.8 4.91 0.022 0.1
"41610" 15540.91185 20.03 91 0.067 0.051 0.067
